date,airport,direction,time,destination,flight,airline,airline_source,duration,page_date_verified,scraped_at
2026-02-19,BKK,arrival,22:00,KIX Osaka,TG673,Thai Airways,text,6h 35m,True,2026-02-10T19:28:52.185423
2026-02-19,BKK,arrival,22:00,MNL Manila,TG625,Thai Airways,text,3h 15m,True,2026-02-10T19:28:52.288908
2026-02-19,BKK,arrival,22:05,KBV Krabi,FD4409,Thai AirAsia,text,1h 35m,True,2026-02-10T19:28:52.389111
2026-02-19,BKK,arrival,22:05,UTH Udon Thani,TG9,Thai Airways,text,1h 10m,True,2026-02-10T19:28:52.477605
2026-02-19,BKK,arrival,22:10,KKC Khon Kaen,TG47,Thai Airways,text,1h 0m,True,2026-02-10T19:28:52.566300
2026-02-19,BKK,arrival,22:10,KUL Kuala Lumpur,TG418,Thai Airways,text,2h 5m,True,2026-02-10T19:28:52.657346
2026-02-19,BKK,arrival,22:10,SIN Singapore,TR614,Scoot,text,2h 45m,True,2026-02-10T19:28:52.742718
2026-02-19,BKK,arrival,22:10,CNX Chiang Mai,VZ2107,Vietjet Thailand,text,1h 20m,True,2026-02-10T19:28:52.830568
2026-02-19,BKK,arrival,22:10,HKT Phuket,VZ2305,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:28:52.916417
2026-02-19,BKK,arrival,22:10,KBV Krabi,VZ345,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:28:53.011058
2026-02-19,BKK,arrival,22:15,DPS Denpasar,TG440,Thai Airways,text,4h 15m,True,2026-02-10T19:28:53.112049
2026-02-19,BKK,arrival,22:15,HAN Hanoi,TG565,Thai Airways,text,1h 50m,True,2026-02-10T19:28:53.213146
2026-02-19,BKK,arrival,22:15,HDY Hat Yai,TG268,Thai Airways,text,1h 35m,True,2026-02-10T19:28:53.298463
2026-02-19,BKK,arrival,22:15,HKT Phuket,TG222,Thai Airways,text,1h 35m,True,2026-02-10T19:28:53.385863
2026-02-19,BKK,arrival,22:15,KTI Phnom Penh,TG585,Thai Airways,text,1h 20m,True,2026-02-10T19:28:53.473266
2026-02-19,BKK,arrival,22:15,NRT Tokyo,ZG51,Zipair,text,7h 15m,True,2026-02-10T19:28:53.561709
2026-02-19,BKK,arrival,22:20,RGN Yangon,8M372,MAI,text,1h 20m,True,2026-02-10T19:28:53.647872
2026-02-19,BKK,arrival,22:20,SIN Singapore,TG410,Thai Airways,text,2h 20m,True,2026-02-10T19:28:53.734183
2026-02-19,BKK,arrival,22:25,PVG Shanghai,FM853,Shanghai Airlines,text,4h 35m,True,2026-02-10T19:28:53.837258
2026-02-19,BKK,arrival,22:25,CNX Chiang Mai,TG121,Thai Airways,text,1h 20m,True,2026-02-10T19:28:53.940022
2026-02-19,BKK,arrival,22:30,CAN Guangzhou,CZ361,China Southern,text,3h 10m,True,2026-02-10T19:28:54.028691
2026-02-19,BKK,arrival,22:30,HKT Phuket,FD4115,Thai AirAsia,text,1h 30m,True,2026-02-10T19:28:54.114299
2026-02-19,BKK,arrival,22:30,NRT Tokyo,TG677,Thai Airways,text,7h 0m,True,2026-02-10T19:28:54.200206
2026-02-19,BKK,arrival,22:35,KMG Kunming,MU9621,China Eastern,text,2h 30m,True,2026-02-10T19:28:54.287095
2026-02-19,BKK,arrival,22:35,CGK Jakarta,TG436,Thai Airways,text,3h 30m,True,2026-02-10T19:28:54.375953
2026-02-19,BKK,arrival,22:45,USM Koh Samui,PG180,Bangkok Airways,text,1h 35m,True,2026-02-10T19:28:54.460814
2026-02-19,BKK,arrival,22:45,TPE Taipei,VZ569,Vietjet Thailand,text,3h 55m,True,2026-02-10T19:28:54.547922
2026-02-19,BKK,arrival,22:55,NRT Tokyo,NQ1,Air Japan,text,7h 20m,True,2026-02-10T19:28:54.649970
2026-02-19,BKK,arrival,22:55,HKT Phuket,VZ309,Vietjet Thailand,text,1h 35m,True,2026-02-10T19:28:54.750187
2026-02-19,BKK,arrival,23:00,MNL Manila,PR732,PAL,text,3h 50m,True,2026-02-10T19:28:54.837698
2026-02-19,BKK,arrival,23:05,CNX Chiang Mai,PG220,Bangkok Airways,text,1h 25m,True,2026-02-10T19:28:54.925982
2026-02-19,BKK,arrival,23:10,KUL Kuala Lumpur,MH796,Malaysia Airlines,text,2h 10m,True,2026-02-10T19:28:55.013043
2026-02-19,BKK,arrival,23:15,HKG Hong Kong,EK385,Emirates,text,3h 15m,True,2026-02-10T19:28:55.101360
2026-02-19,BKK,arrival,23:20,JJN Jinjiang,AQ1435,9 Air,text,4h 20m,True,2026-02-10T19:28:55.188373
2026-02-19,BKK,arrival,23:20,ICN Seoul,KE653,Korean Air,text,6h 15m,True,2026-02-10T19:28:55.276678
2026-02-19,BKK,arrival,23:20,PKX Beijing,MU2071,China Eastern,text,5h 5m,True,2026-02-10T19:28:55.371022
2026-02-19,BKK,arrival,23:20,HDY Hat Yai,VZ329,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:28:55.469034
2026-02-19,BKK,arrival,23:25,AUH Abu Dhabi,EY400,Etihad,text,6h 5m,True,2026-02-10T19:28:55.564186
2026-02-19,BKK,arrival,23:25,PEK Beijing,HU7995,Hainan Airlines,text,5h 30m,True,2026-02-10T19:28:55.652285
2026-02-19,BKK,arrival,23:25,HKT Phuket,PG280,Bangkok Airways,text,1h 35m,True,2026-02-10T19:28:55.742514
2026-02-19,BKK,arrival,23:25,KTI Phnom Penh,PG936,Bangkok Airways,text,1h 20m,True,2026-02-10T19:28:55.828062
2026-02-19,BKK,arrival,23:35,NRT Tokyo,JL707,JAL,text,7h 10m,True,2026-02-10T19:28:55.917061
2026-02-19,BKK,arrival,23:35,CAN Guangzhou,KQ887,Kenya Airways,text,2h 55m,True,2026-02-10T19:28:56.003997
2026-02-19,BKK,arrival,23:40,PUS Busan,7C2551,Jeju Air,text,6h 10m,True,2026-02-10T19:28:56.089419
2026-02-19,BKK,arrival,23:40,TPE Taipei,BR205,EVA Air,text,3h 55m,True,2026-02-10T19:28:56.190161
2026-02-19,BKK,arrival,23:45,ICN Seoul,7C2503,Jeju Air,text,6h 15m,True,2026-02-10T19:28:56.294121
2026-02-19,BKK,arrival,23:45,HKT Phuket,FD4420,Thai AirAsia,text,1h 25m,True,2026-02-10T19:28:56.381127
2026-02-19,BKK,arrival,23:50,PUS Busan,LJ21,Jin Air,text,6h 10m,True,2026-02-10T19:28:56.468546
2026-02-19,BKK,arrival,23:50,CNX Chiang Mai,VZ119,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:28:56.556105
2026-02-19,BKK,arrival,23:55,PVG Shanghai,FM7301,Shanghai Airlines,text,4h 35m,True,2026-02-10T19:28:56.647472
2026-02-19,BKK,arrival,23:55,KIX Osaka,MM91,Peach Aviation,text,6h 45m,True,2026-02-10T19:28:56.734353
